<OPEN>,<HIGH>,<LOW>,<CLOSE>
345.9100000,346.4700000,336.0100000,337.9100000
338.0000000,343.5700000,336.6000000,339.8900000
338.9000000,343.1200000,333.5000000,336.9300000
339.3700000,339.9900000,325.7000000,327.5600000
326.0300000,326.3900000,306.6700000,309.1500000
306.2800000,327.0100000,300.1000000,326.8400000
328.0000000,329.9700000,317.3500000,321.2200000
322.3700000,322.9600000,316.1100000,317.2900000
307.1300000,312.0000000,303.2200000,304.4200000
311.1400000,322.1500000,309.4200000,316.5700000
311.0000000,318.5800000,310.0900000,315.0000000
321.3500000,329.4400000,319.5100000,324.4000000
325.2100000,329.0000000,320.5400000,326.8000000
327.6000000,328.9500000,318.4000000,320.6600000
322.0000000,324.1600000,304.1800000,307.5000000
307.5000000,313.0300000,300.5000000,309.7900000
310.9700000,316.8800000,291.5700000,296.9500000
297.4900000,304.9400000,292.5000000,300.4000000
300.4100000,304.2800000,294.4300000,297.4400000
298.2800000,300.9900000,280.0800000,280.6400000
280.2100000,286.0900000,261.5000000,284.9000000
285.0000000,287.7900000,279.4400000,286.6500000
287.7500000,298.7000000,286.2000000,295.8900000
295.0000000,296.7300000,291.6100000,294.9000000
293.1100000,293.1100000,285.6300000,288.4000000
289.8000000,293.4000000,286.7600000,291.7000000
291.8300000,297.2300000,289.2300000,294.0000000
294.6800000,298.1000000,291.2600000,292.8000000
293.0000000,294.1800000,289.0000000,293.8900000
294.7900000,296.0000000,293.3700000,295.6800000
295.8400000,297.5500000,294.1800000,295.0000000
295.0500000,295.5500000,291.3300000,293.5100000
293.6100000,294.8900000,291.5200000,293.4900000
295.9000000,305.5000000,294.3400000,305.4700000
305.5100000,310.1000000,301.6300000,304.2400000
303.5600000,304.2600000,287.0000000,287.0100000
286.8600000,295.1000000,281.0000000,293.9200000
295.5300000,298.8800000,288.6800000,291.6900000
292.9300000,293.9400000,288.7100000,291.8800000
292.5000000,292.9200000,285.0500000,290.4000000
289.6900000,290.3700000,269.9000000,272.5000000
272.3900000,277.9800000,249.2000000,261.0000000
262.2000000,264.0100000,247.0000000,257.7800000
258.8000000,259.3900000,228.0900000,234.7000000
232.8900000,249.0000000,221.0300000,244.8600000
244.1200000,263.0000000,240.0100000,254.6100000
252.9800000,259.0800000,246.0000000,246.9000000
246.5100000,249.8800000,226.0000000,236.9700000
236.9900000,243.5500000,231.0000000,239.5900000
240.0600000,245.1700000,233.3000000,236.9000000
234.9900000,260.0000000,233.1000000,254.2900000
255.8600000,262.0000000,252.0200000,257.8200000
258.8800000,269.6000000,258.8100000,269.4200000
269.7100000,273.1000000,260.5600000,264.7000000
265.8000000,266.9100000,254.5200000,261.0000000
258.4500000,259.8700000,250.0600000,250.7900000
251.9900000,259.7400000,251.9100000,256.5300000
257.0000000,260.5300000,253.5200000,257.6100000
257.6100000,269.9000000,256.5200000,269.8000000
270.0100000,279.7100000,270.0000000,279.0900000
279.2100000,282.3000000,273.6700000,275.2000000
274.8800000,275.8700000,259.6100000,260.8300000
256.6900000,259.5000000,245.1000000,256.7000000
257.6000000,274.0000000,257.5100000,274.0000000
276.8800000,281.0000000,274.1500000,277.7800000
277.0000000,277.0000000,259.3600000,260.5800000
262.1400000,267.0000000,245.0000000,250.2800000
249.1200000,258.3200000,184.3000000,201.0000000
198.7200000,219.9000000,182.0300000,208.5300000
186.5800000,187.5400000,89.5900000,132.1800000
123.7500000,152.8900000,115.1100000,131.1200000
131.0000000,156.2000000,130.1500000,136.2400000
137.1000000,147.0000000,128.2000000,131.5000000
130.6000000,131.4700000,125.0000000,125.0000000
126.1900000,137.5700000,122.0000000,128.7700000
136.5000000,138.4000000,131.1100000,134.6000000
135.2000000,147.4100000,134.5200000,143.6900000
144.9900000,155.4000000,144.5100000,154.5000000
158.7600000,166.8800000,150.2000000,166.0000000
169.8300000,169.9000000,147.7600000,154.1000000
143.5200000,153.3000000,140.6500000,141.6000000
143.2000000,149.9000000,142.5000000,147.5000000
149.0100000,151.0000000,141.0600000,143.7200000
144.1200000,146.9800000,138.5000000,138.6900000
138.8400000,140.1000000,130.3500000,135.3800000
136.7800000,138.1400000,132.7200000,135.5000000
135.7000000,135.8900000,129.0500000,129.0500000
128.5500000,131.7200000,125.1200000,130.8800000
131.4500000,132.6800000,123.7000000,123.8500000
123.8500000,123.8500000,115.3600000,120.3000000
120.9000000,125.4400000,117.5100000,121.5000000
121.9700000,123.0500000,117.8500000,118.6500000
118.6900000,122.3200000,115.5500000,116.9700000
115.9500000,116.4000000,111.5000000,111.9000000
112.5800000,124.9200000,111.9000000,122.3600000
123.0100000,131.7300000,120.6000000,131.1100000
132.1400000,134.5000000,123.0500000,123.8500000
123.6000000,130.0000000,122.8000000,128.8000000
129.1000000,131.5000000,122.5000000,123.2000000
124.2100000,125.5400000,122.7500000,124.8000000
124.7400000,124.9900000,121.5200000,123.1000000
123.0100000,126.0500000,121.8600000,123.3400000
123.1000000,123.7400000,118.0500000,119.1500000
120.4500000,121.5900000,118.2000000,120.2000000
120.7000000,123.5000000,119.5000000,123.4100000
124.0100000,127.7800000,123.6500000,127.7500000
128.2000000,131.3000000,125.0000000,125.1200000
125.3100000,126.8600000,123.2100000,125.6000000
126.0700000,127.0000000,121.0500000,122.2000000
121.5100000,122.5000000,118.9000000,119.4600000
119.4500000,125.0000000,117.1000000,123.6000000
124.1200000,125.5000000,120.5000000,124.1500000
124.8100000,125.9900000,122.0000000,123.0000000
123.1000000,123.5000000,120.9000000,121.2200000
121.6000000,123.0000000,120.2100000,120.6700000
120.0000000,120.0000000,117.6200000,118.3000000
117.5000000,122.6900000,117.0000000,121.9700000
121.9000000,122.3900000,118.5000000,119.0000000
119.2900000,120.1600000,117.1800000,119.2100000
119.3600000,120.3500000,118.2900000,118.7800000
118.6500000,118.9000000,117.3200000,118.3200000
118.5000000,122.1900000,118.4000000,119.9000000
120.0600000,120.2000000,117.7000000,118.2000000
118.0300000,119.5500000,117.7300000,118.0700000
118.0400000,119.8800000,115.8000000,118.9800000
119.4000000,121.7100000,118.7100000,121.1400000
121.5000000,123.7300000,120.4100000,123.7300000
123.9000000,125.1800000,123.1100000,123.8800000
124.0500000,131.5000000,123.6000000,131.2900000
131.9800000,133.4900000,127.1100000,129.1000000
127.8800000,133.2100000,126.0300000,133.1100000
133.8200000,138.4000000,131.5000000,136.8500000
137.1900000,138.3000000,135.2100000,137.7600000
137.7000000,141.7700000,136.7700000,141.1500000
141.7600000,142.3500000,138.5000000,139.9900000
139.8100000,139.8900000,132.7500000,132.8000000
132.5000000,135.4400000,123.5500000,125.2000000
124.5000000,132.0000000,122.5000000,129.9100000
129.1000000,132.8000000,127.1600000,131.4300000
132.0000000,135.7000000,131.4300000,133.5000000
133.4300000,137.1000000,132.5000000,134.0000000
134.1000000,135.2000000,131.2200000,133.0900000
133.1600000,133.9800000,130.9000000,133.3000000
132.7500000,133.9000000,126.4200000,126.8000000
126.6000000,129.3500000,124.2000000,129.0000000
129.6000000,129.9500000,125.3600000,126.0000000
125.9500000,128.0000000,124.6100000,125.9000000
126.2000000,129.4400000,125.2700000,128.9000000
130.0000000,130.6400000,127.2500000,128.1100000
128.0000000,128.1100000,125.5100000,127.7600000
128.1200000,129.2000000,126.1600000,126.4400000
126.4000000,126.8300000,122.2400000,125.4800000
125.5200000,129.1000000,125.0300000,128.8200000
128.9300000,132.0000000,127.2400000,131.4500000
132.0400000,133.9000000,131.0000000,132.9000000
132.9000000,134.7900000,131.6200000,132.5000000
133.0100000,133.4900000,130.1000000,131.7200000
131.6900000,132.7500000,130.3100000,131.9000000
131.7700000,131.7700000,127.3400000,127.3400000
126.6000000,128.4400000,125.6000000,127.5300000
128.0600000,129.1500000,126.2700000,126.8500000
126.9400000,128.1300000,126.1600000,126.9500000
127.5000000,127.5800000,122.2400000,122.4000000
126.1400000,127.3800000,123.5100000,123.8100000
123.9000000,126.5000000,122.3000000,126.4000000
126.2500000,127.2900000,124.8700000,126.2000000
126.8800000,126.9700000,123.0700000,123.4500000
123.4800000,124.9800000,122.6000000,124.8800000
124.6000000,125.7000000,123.2800000,125.0000000
125.1700000,126.8600000,124.5300000,126.3900000
126.5700000,127.4400000,124.5000000,124.5000000
124.3900000,126.5000000,123.9200000,126.3000000
126.3500000,126.3600000,124.7200000,125.2000000
125.0800000,126.6900000,124.7000000,126.0600000
126.0600000,130.4900000,126.0100000,130.3800000
130.6000000,131.6400000,127.8500000,128.1500000
128.1800000,129.8100000,127.1000000,128.1800000
128.1400000,130.5000000,127.6200000,130.4000000
130.1200000,131.4000000,129.5200000,131.1700000
131.2000000,132.6000000,129.6500000,130.0500000
132.3000000,138.3400000,131.5000000,134.2500000
133.9800000,138.2200000,132.0200000,138.2000000
138.7500000,144.9000000,136.2200000,143.8000000
143.4800000,145.1000000,139.1100000,141.0000000
140.9000000,141.0700000,135.2200000,137.2300000
136.9600000,139.1900000,135.4100000,136.8600000
136.6800000,137.4000000,134.0000000,134.5100000
134.4500000,138.4700000,134.2300000,138.1500000
137.1200000,140.3700000,136.8000000,138.7000000
138.7100000,139.3700000,136.1500000,137.0000000
136.7000000,139.2900000,135.2000000,138.9000000
139.1500000,140.2800000,137.6100000,139.4800000
139.3800000,141.3900000,136.8000000,137.7300000
137.4500000,139.0800000,137.0700000,138.0400000
137.8600000,138.3500000,122.4200000,125.1000000
112.5000000,123.9800000,109.2700000,120.2300000
120.3500000,126.9500000,120.3500000,124.3100000
124.4500000,124.5000000,117.3500000,119.3900000
114.9900000,117.9900000,105.0000000,107.0600000
110.0000000,113.8900000,107.0700000,112.9200000
112.0000000,115.2000000,109.1300000,111.0600000
111.5900000,112.2000000,107.6800000,110.4100000
110.9000000,113.4000000,103.4000000,110.2100000
110.6700000,114.6500000,109.0000000,114.3500000
115.0500000,115.5000000,110.3000000,110.5500000
110.4600000,110.4900000,106.2500000,108.5100000
108.6500000,110.3800000,107.5700000,108.2400000
107.7200000,108.4800000,101.3000000,101.5000000
96.5500000,106.7700000,96.5000000,106.7100000
106.5500000,108.3000000,104.2600000,107.7200000
108.2700000,108.5000000,105.2500000,105.9000000
105.7000000,107.3000000,104.8000000,106.5000000
106.9300000,109.1900000,105.6900000,107.7800000
107.9900000,112.7600000,107.6500000,112.4400000
113.0500000,114.3700000,110.4800000,110.8800000
110.2000000,112.9300000,109.3000000,112.3900000
112.7600000,117.2000000,112.3700000,116.9800000
116.9300000,119.9400000,114.3700000,119.4500000
120.1500000,121.6800000,117.6500000,118.8000000
118.8600000,125.2000000,118.3000000,124.3600000
124.7100000,126.8800000,122.1000000,124.4300000
124.7500000,127.5000000,123.6800000,126.6100000
126.1300000,127.2500000,124.6000000,126.9700000
127.2000000,128.6000000,125.4100000,126.7200000
127.2300000,127.9700000,126.1200000,127.0500000
127.0500000,127.7400000,123.7500000,125.4900000
125.3900000,126.1000000,123.9100000,125.7500000
127.0200000,132.0000000,126.5000000,132.0000000
131.9900000,133.1100000,130.1000000,131.2900000
131.0600000,131.4700000,126.4200000,127.3000000
131.0200000,136.6900000,129.7700000,136.6800000
137.7100000,138.4200000,135.1300000,136.9800000
137.4100000,140.7000000,135.8300000,139.8000000
140.4000000,141.0000000,130.8600000,135.6600000
136.9900000,139.7300000,136.3200000,139.1800000
139.1100000,140.3500000,136.6000000,137.5700000
137.1000000,137.8100000,135.8400000,136.8900000
136.0100000,136.3000000,132.5100000,134.4600000
134.5500000,136.0000000,133.8100000,135.6500000
135.7000000,137.5500000,134.5000000,136.5900000
137.0000000,138.4100000,136.1200000,136.6100000
137.2000000,137.2400000,135.4100000,136.5300000
135.0100000,136.2000000,134.1000000,135.5300000
136.2900000,137.2000000,135.8800000,136.3700000
136.5100000,136.7800000,135.2300000,136.7800000
137.1100000,137.9500000,136.3100000,137.1500000
136.9800000,137.1000000,136.1700000,136.6600000
136.6600000,142.6800000,136.2500000,142.0000000
142.2000000,143.3700000,139.1100000,140.6100000
140.5000000,142.8100000,138.3600000,142.3200000
143.5000000,143.6000000,139.8000000,139.9200000
139.7000000,140.7000000,139.2400000,140.0300000
140.1900000,140.8700000,138.7000000,139.4800000
139.6500000,139.9300000,136.6700000,138.1300000
138.2500000,138.2500000,136.6000000,137.3000000
136.9700000,137.0800000,134.3000000,134.5500000
134.5000000,136.0900000,134.1300000,135.4500000
135.1300000,136.7300000,132.8600000,134.6400000
134.5100000,138.4000000,134.4100000,138.2800000
138.7000000,139.1200000,135.8100000,137.7500000
137.9900000,138.9700000,137.0000000,137.6900000
137.4900000,138.2600000,136.8100000,137.9400000
138.3400000,141.0000000,138.0000000,140.9500000
141.3100000,142.0000000,139.6000000,139.9000000
139.7900000,140.4000000,138.6000000,139.5100000
139.5000000,141.6500000,139.2200000,140.9600000
140.8400000,141.4800000,140.1300000,141.1500000
141.6000000,143.2500000,141.5600000,141.7800000
141.8400000,142.2800000,140.7500000,141.4300000
141.6000000,141.8400000,140.5400000,141.2700000
141.3500000,141.6200000,140.9000000,141.4000000
141.8400000,142.9900000,141.6500000,142.4000000
142.1100000,142.8500000,141.3100000,142.8100000
142.9700000,149.9800000,142.8700000,149.9600000
150.0500000,150.7900000,148.3900000,149.3000000
149.5700000,153.2800000,147.7100000,151.6900000
152.8500000,154.0000000,151.8800000,153.7100000
153.9700000,154.3100000,150.0100000,150.4500000
150.4000000,153.0000000,149.4100000,151.4700000
151.2000000,152.8500000,148.5600000,149.3400000
149.7000000,151.4000000,148.6400000,151.3800000
151.9000000,154.1000000,151.0100000,153.5000000
153.9400000,155.5800000,152.2800000,152.6600000
152.4500000,153.6000000,151.5000000,152.8100000
153.3200000,154.3000000,151.7300000,152.4000000
152.4000000,153.4800000,151.6900000,153.2000000
153.5000000,153.8800000,152.2100000,153.3800000
153.5100000,158.1800000,153.3000000,158.0700000
158.2000000,159.6000000,156.5000000,158.2900000
158.3900000,160.2900000,157.3700000,159.4500000
159.0900000,162.3200000,157.8800000,161.2600000
161.7100000,167.1700000,161.0100000,167.0900000
167.3000000,168.7000000,163.4000000,165.3900000
165.1000000,166.3500000,162.7000000,164.1500000
164.3500000,167.4700000,161.2700000,165.3100000
165.0000000,166.4900000,164.5000000,165.5200000
165.2100000,166.8800000,164.1700000,164.3200000
164.3000000,164.3800000,161.6400000,161.8600000
160.9300000,161.1200000,153.8300000,156.2500000
157.3400000,159.3000000,156.2500000,158.2200000
157.9500000,160.3800000,156.9100000,159.7300000
159.4200000,161.3000000,156.7300000,160.0900000
160.6400000,165.6500000,159.2600000,164.1500000
164.1300000,164.4200000,162.5000000,163.3700000
163.3300000,165.5000000,163.1000000,164.3000000
163.6400000,170.0000000,162.9600000,169.9500000
170.4800000,171.9200000,168.3700000,169.8200000
170.4000000,171.6600000,169.5000000,170.5300000
170.4000000,170.4000000,166.5500000,168.0500000
168.2000000,171.2600000,167.9000000,171.1600000
172.1300000,172.9900000,171.3500000,171.8400000
171.8700000,174.2000000,171.0000000,174.0100000
174.8500000,174.8900000,172.2100000,172.5500000
171.7100000,173.0000000,170.5800000,172.5300000
172.5300000,173.9000000,169.2600000,172.1500000
171.6500000,176.9500000,171.0100000,175.7100000
176.0000000,177.3700000,173.5900000,175.3000000
174.9000000,176.0400000,173.3600000,175.4500000
183.0200000,193.6600000,178.5600000,193.5900000
196.0300000,205.0900000,195.0000000,203.7300000
204.7500000,208.0000000,201.2500000,203.3200000
203.4100000,204.4000000,201.5900000,202.8900000
202.5500000,204.2000000,202.2200000,202.5800000
202.8500000,203.8500000,202.0000000,203.5700000
204.0200000,213.2000000,204.0100000,211.8400000
212.8500000,214.7000000,210.6700000,214.0300000
214.8600000,219.5300000,213.6000000,217.9900000
217.3400000,218.4500000,216.1200000,216.8700000
217.2000000,217.3500000,211.3000000,216.6000000
218.4500000,219.4400000,214.8000000,216.0900000
216.2000000,217.2900000,213.8000000,214.8300000
214.6900000,216.3000000,211.4000000,216.1500000
216.3000000,217.3800000,214.0700000,214.2500000
214.5000000,216.3900000,213.6500000,216.2700000
217.1000000,222.2600000,216.6100000,222.2100000
222.9000000,223.3300000,217.6200000,218.6000000
218.6200000,219.7000000,216.6700000,219.2200000
219.4100000,220.8900000,218.0000000,219.8500000
219.9900000,222.5000000,218.5100000,221.8700000
222.9700000,228.2000000,222.9100000,228.1000000
227.8900000,232.7600000,227.0500000,232.6600000
232.6700000,237.3700000,231.1000000,232.9500000
233.3200000,236.4700000,229.8400000,236.2800000
237.4000000,238.8500000,233.5200000,235.1700000
235.0900000,236.4000000,234.1000000,235.1000000
235.1600000,235.8200000,234.2100000,235.3000000
235.5500000,235.9500000,234.9100000,235.2100000
235.5100000,240.7400000,235.1300000,240.3800000
240.8600000,241.5800000,237.6600000,240.3800000
242.2000000,245.0000000,237.4000000,242.6200000
242.8500000,242.9900000,234.0000000,235.7700000
236.5100000,239.7400000,236.0500000,238.8900000
239.1900000,240.6600000,237.3000000,237.7000000
238.6500000,239.8600000,237.3600000,238.2700000
216.5100000,223.4900000,215.7000000,220.7300000
